p,v,cp,rcp,a,ba,sa,hl,pcp,t
4530.0,5000,70.0,0.0,SD,738800.0,723400.0,False,0.0,13:56:46
4530.0,3300,70.0,0.0,SD,738800.0,718400.0,False,0.0,13:56:46
4530.0,6700,70.0,0.0,BU,738800.0,715100.0,False,0.0,13:56:45
4530.0,500,70.0,0.0,BU,732100.0,715100.0,False,0.0,13:56:45
4530.0,2800,70.0,0.0,BU,731600.0,715100.0,False,0.0,13:56:45
4530.0,400,70.0,0.0,BU,728800.0,715100.0,False,0.0,13:56:44
4530.0,2000,70.0,0.0,BU,728400.0,715100.0,False,10.0,13:56:44
4520.0,500,60.0,0.0,BU,726400.0,715100.0,False,0.0,13:56:44
4520.0,1500,60.0,0.0,BU,725900.0,715100.0,False,0.0,13:56:44
4520.0,500,60.0,0.0,BU,724400.0,715100.0,False,0.0,13:56:44
4520.0,5100,60.0,0.0,BU,723900.0,715100.0,False,0.0,13:56:44
4520.0,100,60.0,0.0,BU,718800.0,715100.0,False,0.0,13:56:43
4520.0,100,60.0,0.0,BU,718700.0,715100.0,False,0.0,13:56:42
4520.0,5000,60.0,0.0,BU,718600.0,715100.0,False,0.0,13:56:38
4520.0,2300,60.0,0.0,BU,713600.0,715100.0,False,0.0,13:56:38
4520.0,1300,60.0,0.0,BU,711300.0,715100.0,False,0.0,13:56:38
4520.0,200,60.0,0.0,BU,710000.0,715100.0,False,0.0,13:56:38
4520.0,1300,60.0,0.0,BU,709800.0,715100.0,False,0.0,13:56:38
4520.0,1800,60.0,0.0,BU,708500.0,715100.0,False,0.0,13:56:38
4520.0,100,60.0,0.0,BU,706700.0,715100.0,False,0.0,13:56:38
4520.0,2000,60.0,0.0,BU,706600.0,715100.0,False,10.0,13:56:37
4510.0,500,50.0,0.0,BU,704600.0,715100.0,False,0.0,13:56:37
4510.0,100,50.0,0.0,BU,704100.0,715100.0,False,0.0,13:56:37
4510.0,100,50.0,0.0,BU,704000.0,715100.0,False,0.0,13:56:37
4510.0,100,50.0,0.0,BU,703900.0,715100.0,False,0.0,13:56:37
4510.0,100,50.0,0.0,BU,703800.0,715100.0,False,0.0,13:56:37
4510.0,100,50.0,0.0,BU,703700.0,715100.0,False,10.0,13:56:37
4500.0,2500,40.0,0.0,BU,703600.0,715100.0,False,0.0,13:56:37
4500.0,1000,40.0,0.0,BU,701100.0,715100.0,False,0.0,13:56:37
4500.0,500,40.0,0.0,BU,700100.0,715100.0,False,0.0,13:56:37
4500.0,5000,40.0,0.0,BU,699600.0,715100.0,False,0.0,13:56:37
4500.0,4000,40.0,0.0,BU,694600.0,715100.0,False,0.0,13:56:37
4500.0,11300,40.0,0.0,BU,690600.0,715100.0,False,0.0,13:56:37
4500.0,400,40.0,0.0,BU,679300.0,715100.0,False,0.0,13:56:37
4500.0,100,40.0,0.0,BU,678900.0,715100.0,False,0.0,13:56:36
4500.0,300,40.0,0.0,BU,678800.0,715100.0,False,0.0,13:56:36
4500.0,100,40.0,0.0,BU,678500.0,715100.0,False,0.0,13:56:36
4500.0,200,40.0,0.0,BU,678400.0,715100.0,False,0.0,13:56:36
4500.0,2000,40.0,0.0,BU,678200.0,715100.0,False,0.0,13:56:36
4500.0,100,40.0,0.0,BU,676200.0,715100.0,False,0.0,13:56:36
4500.0,200,40.0,0.0,BU,676100.0,715100.0,False,0.0,13:56:36
4500.0,1000,40.0,0.0,BU,675900.0,715100.0,False,0.0,13:56:36
4500.0,200,40.0,0.0,BU,674900.0,715100.0,False,0.0,13:56:33
4500.0,8800,40.0,0.0,BU,674700.0,715100.0,False,0.0,13:56:33
4500.0,100,40.0,0.0,BU,665900.0,715100.0,False,0.0,13:56:33
4500.0,100,40.0,0.0,BU,665800.0,715100.0,False,0.0,13:56:33
4500.0,5000,40.0,0.0,BU,665700.0,715100.0,False,0.0,13:56:33
4500.0,5000,40.0,0.0,BU,660700.0,715100.0,False,0.0,13:56:33
4500.0,2000,40.0,0.0,BU,655700.0,715100.0,False,0.0,13:56:33
4500.0,100,40.0,0.0,BU,653700.0,715100.0,False,0.0,13:56:33
4500.0,2300,40.0,0.0,BU,653600.0,715100.0,False,10.0,13:56:33
4490.0,600,30.0,0.0,BU,651300.0,715100.0,False,0.0,13:56:33
4490.0,5000,30.0,0.0,BU,650700.0,715100.0,False,0.0,13:56:33
4490.0,30000,30.0,0.0,BU,645700.0,715100.0,False,0.0,13:56:33
4490.0,1000,30.0,0.0,BU,615700.0,715100.0,False,0.0,13:56:33
4490.0,100,30.0,0.0,BU,614700.0,715100.0,False,10.0,13:56:33
4480.0,1000,20.0,0.0,BU,614600.0,715100.0,False,0.0,13:56:33
4480.0,500,20.0,0.0,BU,613600.0,715100.0,False,0.0,13:56:33
4480.0,300,20.0,0.0,BU,613100.0,715100.0,False,0.0,13:56:33
4480.0,500,20.0,0.0,BU,612800.0,715100.0,False,0.0,13:56:33
4480.0,5000,20.0,0.0,BU,612300.0,715100.0,False,0.0,13:56:33
4480.0,7100,20.0,0.0,BU,607300.0,715100.0,False,10.0,13:56:33
4470.0,5000,10.0,0.0,BU,600200.0,715100.0,False,0.0,13:56:33
4470.0,200,10.0,0.0,BU,595200.0,715100.0,False,0.0,13:56:33
4470.0,5000,10.0,0.0,BU,595000.0,715100.0,False,0.0,13:56:33
4470.0,2000,10.0,0.0,BU,590000.0,715100.0,False,0.0,13:56:33
4470.0,1000,10.0,0.0,BU,588000.0,715100.0,False,0.0,13:56:33
4470.0,100,10.0,0.0,BU,587000.0,715100.0,False,0.0,13:56:33
4470.0,12000,10.0,0.0,BU,586900.0,715100.0,False,10.0,13:56:33
4460.0,2800,0.0,0.0,SD,574900.0,715100.0,False,0.0,13:56:33
4460.0,1000,0.0,0.0,BU,574900.0,712300.0,False,0.0,13:56:33
4460.0,2000,0.0,0.0,BU,573900.0,712300.0,False,0.0,13:56:33
4460.0,20000,0.0,0.0,BU,571900.0,712300.0,False,0.0,13:56:33
4460.0,500,0.0,0.0,BU,551900.0,712300.0,False,0.0,13:56:33
4460.0,1000,0.0,0.0,BU,551400.0,712300.0,False,0.0,13:56:33
4460.0,100,0.0,0.0,BU,550400.0,712300.0,False,0.0,13:56:33
4460.0,500,0.0,0.0,BU,550300.0,712300.0,False,0.0,13:56:33
4460.0,2200,0.0,0.0,BU,549800.0,712300.0,False,0.0,13:56:33
4460.0,1000,0.0,0.0,BU,547600.0,712300.0,False,0.0,13:56:32
4460.0,6800,0.0,0.0,BU,546600.0,712300.0,False,0.0,13:56:27
4460.0,3200,0.0,0.0,BU,539800.0,712300.0,False,0.0,13:56:27
4460.0,3000,0.0,0.0,BU,536600.0,712300.0,False,10.0,13:56:26
4450.0,1000,-10.0,0.0,SD,533600.0,712300.0,False,-10.0,13:56:25
4460.0,100,0.0,0.0,BU,533600.0,711300.0,False,10.0,13:55:51
4450.0,2000,-10.0,0.0,SD,533500.0,711300.0,False,-10.0,13:55:46
4460.0,100,0.0,0.0,BU,533500.0,709300.0,False,10.0,13:54:49
4450.0,2300,-10.0,0.0,SD,533400.0,709300.0,False,0.0,13:54:44
4450.0,200,-10.0,0.0,SD,533400.0,707000.0,False,0.0,13:54:44
4450.0,1000,-10.0,0.0,SD,533400.0,706800.0,False,0.0,13:54:44
4450.0,1000,-10.0,0.0,SD,533400.0,705800.0,False,0.0,13:54:44
4450.0,200,-10.0,0.0,SD,533400.0,704800.0,False,0.0,13:54:44
4450.0,200,-10.0,0.0,SD,533400.0,704600.0,False,0.0,13:54:44
4450.0,200,-10.0,0.0,SD,533400.0,704400.0,False,0.0,13:54:44
4450.0,100,-10.0,0.0,SD,533400.0,704200.0,False,0.0,13:54:22
4450.0,900,-10.0,0.0,SD,533400.0,704100.0,False,0.0,13:54:18
4450.0,700,-10.0,0.0,SD,533400.0,703200.0,False,0.0,13:54:18
4450.0,200,-10.0,0.0,SD,533400.0,702500.0,False,0.0,13:54:18
4450.0,100,-10.0,0.0,SD,533400.0,702300.0,False,0.0,13:54:18
4450.0,200,-10.0,0.0,SD,533400.0,702200.0,False,0.0,13:54:18
4450.0,900,-10.0,0.0,SD,533400.0,702000.0,False,-10.0,13:54:18
4460.0,100,0.0,0.0,BU,533400.0,701100.0,False,0.0,13:54:13
4460.0,2600,0.0,0.0,BU,533300.0,701100.0,False,10.0,13:54:05
4450.0,4100,-10.0,0.0,SD,530700.0,701100.0,False,0.0,13:54:05
4450.0,900,-10.0,0.0,SD,530700.0,697000.0,False,0.0,13:54:05
4450.0,100,-10.0,0.0,SD,530700.0,696100.0,False,0.0,13:53:29
4450.0,100,-10.0,0.0,SD,530700.0,696000.0,False,0.0,13:53:29
4450.0,800,-10.0,0.0,SD,530700.0,695900.0,False,0.0,13:52:17
4450.0,500,-10.0,0.0,SD,530700.0,695100.0,False,0.0,13:52:17
4450.0,700,-10.0,0.0,SD,530700.0,694600.0,False,0.0,13:52:17
4450.0,100,-10.0,0.0,SD,530700.0,693900.0,False,-10.0,13:51:30
4460.0,100,0.0,0.0,BU,530700.0,693800.0,False,10.0,13:49:56
4450.0,7000,-10.0,0.0,SD,530600.0,693800.0,False,0.0,13:49:47
4450.0,200,-10.0,0.0,SD,530600.0,686800.0,False,0.0,13:49:21
4450.0,500,-10.0,0.0,SD,530600.0,686600.0,False,0.0,13:49:21
4450.0,300,-10.0,0.0,SD,530600.0,686100.0,False,0.0,13:49:21
4450.0,4000,-10.0,0.0,SD,530600.0,685800.0,False,-10.0,13:49:21
4460.0,100,0.0,0.0,BU,530600.0,681800.0,False,10.0,13:49:06
4450.0,5000,-10.0,0.0,SD,530500.0,681800.0,False,-10.0,13:48:48
4460.0,5000,0.0,0.0,BU,530500.0,676800.0,False,0.0,13:48:39
4460.0,1400,0.0,0.0,BU,525500.0,676800.0,False,10.0,13:48:33
4450.0,200,-10.0,0.0,SD,524100.0,676800.0,False,0.0,13:48:23
4450.0,5000,-10.0,0.0,SD,524100.0,676600.0,False,0.0,13:48:23
4450.0,400,-10.0,0.0,SD,524100.0,671600.0,False,0.0,13:48:23
4450.0,800,-10.0,0.0,SD,524100.0,671200.0,False,0.0,13:48:23
4450.0,3600,-10.0,0.0,SD,524100.0,670400.0,False,0.0,13:48:23
4450.0,400,-10.0,0.0,SD,524100.0,666800.0,False,0.0,13:47:43
4450.0,1000,-10.0,0.0,SD,524100.0,666400.0,False,0.0,13:47:06
4450.0,100,-10.0,0.0,SD,524100.0,665400.0,False,0.0,13:46:41
4450.0,3900,-10.0,0.0,SD,524100.0,665300.0,False,-10.0,13:46:22
4460.0,100,0.0,0.0,BU,524100.0,661400.0,False,10.0,13:46:08
4450.0,5000,-10.0,0.0,SD,524000.0,661400.0,False,-10.0,13:45:58
4460.0,500,0.0,0.0,BU,524000.0,656400.0,False,0.0,13:45:43
4460.0,13600,0.0,0.0,BU,523500.0,656400.0,False,0.0,13:43:55
4460.0,100,0.0,0.0,BU,509900.0,656400.0,False,10.0,13:43:45
4450.0,1000,-10.0,0.0,SD,509800.0,656400.0,False,0.0,13:43:20
4450.0,100,-10.0,0.0,SD,509800.0,655400.0,False,0.0,13:43:20
4450.0,1000,-10.0,0.0,SD,509800.0,655300.0,False,0.0,13:43:20
4450.0,2900,-10.0,0.0,SD,509800.0,654300.0,False,-20.0,13:43:20
4470.0,100,10.0,0.0,BU,509800.0,651400.0,False,20.0,13:43:20
4450.0,100,-10.0,0.0,SD,509700.0,651400.0,False,-20.0,13:43:01
4470.0,1600,10.0,0.0,BU,509700.0,651300.0,False,10.0,13:42:52
4460.0,1000,0.0,0.0,BU,508100.0,651300.0,False,-10.0,13:42:52
4470.0,100,10.0,0.0,BU,507100.0,651300.0,False,20.0,13:41:13
4450.0,2000,-10.0,0.0,BU,507000.0,651300.0,False,0.0,13:41:03
4450.0,2000,-10.0,0.0,BU,505000.0,651300.0,False,0.0,13:41:01
4450.0,3000,-10.0,0.0,BU,503000.0,651300.0,False,0.0,13:41:01
4450.0,100,-10.0,0.0,BU,500000.0,651300.0,False,0.0,13:40:55
4450.0,300,-10.0,0.0,BU,499900.0,651300.0,False,0.0,13:40:49
4450.0,2000,-10.0,0.0,BU,499600.0,651300.0,False,0.0,13:40:44
4450.0,500,-10.0,0.0,BU,497600.0,651300.0,False,0.0,13:40:44
4450.0,100,-10.0,0.0,BU,497100.0,651300.0,False,0.0,13:40:33
4450.0,700,-10.0,0.0,BU,497000.0,651300.0,False,0.0,13:40:27
4450.0,500,-10.0,0.0,BU,496300.0,651300.0,False,0.0,13:40:25
4450.0,500,-10.0,0.0,BU,495800.0,651300.0,False,0.0,13:40:11
4450.0,800,-10.0,0.0,BU,495300.0,651300.0,False,0.0,13:40:11
4450.0,5000,-10.0,0.0,BU,494500.0,651300.0,False,0.0,13:40:09
4450.0,500,-10.0,0.0,BU,489500.0,651300.0,False,0.0,13:40:09
4450.0,3000,-10.0,0.0,BU,489000.0,651300.0,False,0.0,13:40:07
4450.0,7300,-10.0,0.0,BU,486000.0,651300.0,False,0.0,13:40:04
4450.0,100,-10.0,0.0,BU,478700.0,651300.0,False,0.0,13:39:57
4450.0,100,-10.0,0.0,BU,478600.0,651300.0,False,0.0,13:39:55
4450.0,500,-10.0,0.0,BU,478500.0,651300.0,False,0.0,13:39:53
4450.0,20000,-10.0,0.0,BU,478000.0,651300.0,False,0.0,13:39:52
4450.0,100,-10.0,0.0,BU,458000.0,651300.0,False,0.0,13:39:44
4450.0,500,-10.0,0.0,BU,457900.0,651300.0,False,10.0,13:39:36
4440.0,1000,-20.0,0.0,SD,457400.0,651300.0,False,-10.0,13:39:22
4450.0,100,-10.0,0.0,BU,457400.0,650300.0,False,0.0,13:39:18
4450.0,1100,-10.0,0.0,BU,457300.0,650300.0,False,0.0,13:39:06
4450.0,200,-10.0,0.0,BU,456200.0,650300.0,False,0.0,13:38:59
4450.0,6400,-10.0,0.0,BU,456000.0,650300.0,False,0.0,13:38:53
4450.0,700,-10.0,0.0,BU,449600.0,650300.0,False,0.0,13:38:26
4450.0,11300,-10.0,0.0,BU,448900.0,650300.0,False,0.0,13:38:25
4450.0,2000,-10.0,0.0,BU,437600.0,650300.0,False,0.0,13:38:12
4450.0,10000,-10.0,0.0,BU,435600.0,650300.0,False,0.0,13:37:59
4450.0,1000,-10.0,0.0,BU,425600.0,650300.0,False,0.0,13:37:59
4450.0,5000,-10.0,0.0,SD,424600.0,650300.0,False,0.0,13:37:59
4450.0,100,-10.0,0.0,SD,424600.0,645300.0,False,0.0,13:37:59
4450.0,200,-10.0,0.0,SD,424600.0,645200.0,False,0.0,13:37:59
4450.0,400,-10.0,0.0,SD,424600.0,645000.0,False,0.0,13:37:59
4450.0,5000,-10.0,0.0,SD,424600.0,644600.0,False,0.0,13:37:59
4450.0,1000,-10.0,0.0,SD,424600.0,639600.0,False,0.0,13:37:59
4450.0,1000,-10.0,0.0,SD,424600.0,638600.0,False,0.0,13:37:59
4450.0,500,-10.0,0.0,SD,424600.0,637600.0,False,0.0,13:37:59
4450.0,500,-10.0,0.0,SD,424600.0,637100.0,False,0.0,13:37:59
4450.0,1000,-10.0,0.0,SD,424600.0,636600.0,False,0.0,13:37:59
4450.0,1000,-10.0,0.0,SD,424600.0,635600.0,False,0.0,13:37:59
4450.0,100,-10.0,0.0,SD,424600.0,634600.0,False,0.0,13:37:59
4450.0,500,-10.0,0.0,SD,424600.0,634500.0,False,0.0,13:37:59
4450.0,7000,-10.0,0.0,SD,424600.0,634000.0,False,0.0,13:37:59
4450.0,1000,-10.0,0.0,SD,424600.0,627000.0,False,0.0,13:37:59
4450.0,5000,-10.0,0.0,SD,424600.0,626000.0,False,0.0,13:37:59
4450.0,500,-10.0,0.0,SD,424600.0,621000.0,False,0.0,13:37:59
4450.0,5000,-10.0,0.0,SD,424600.0,620500.0,False,0.0,13:37:59
4450.0,200,-10.0,0.0,SD,424600.0,615500.0,False,0.0,13:37:59
4450.0,2000,-10.0,0.0,SD,424600.0,615300.0,False,0.0,13:37:59
4450.0,1000,-10.0,0.0,SD,424600.0,613300.0,False,0.0,13:37:59
4450.0,100,-10.0,0.0,SD,424600.0,612300.0,False,0.0,13:37:59
4450.0,800,-10.0,0.0,SD,424600.0,612200.0,False,0.0,13:37:59
4450.0,900,-10.0,0.0,SD,424600.0,611400.0,False,0.0,13:37:46
4450.0,2200,-10.0,0.0,SD,424600.0,610500.0,False,0.0,13:37:33
4450.0,8100,-10.0,0.0,SD,424600.0,608300.0,False,0.0,13:37:33
4450.0,1000,-10.0,0.0,SD,424600.0,600200.0,False,0.0,13:37:33
4450.0,2000,-10.0,0.0,SD,424600.0,599200.0,False,-10.0,13:37:33
4460.0,300,0.0,0.0,BU,424600.0,597200.0,False,0.0,13:37:20
4460.0,500,0.0,0.0,SD,424300.0,597200.0,False,0.0,13:36:49
4460.0,8000,0.0,0.0,SD,424300.0,596700.0,False,0.0,13:36:49
4460.0,4800,0.0,0.0,SD,424300.0,588700.0,False,0.0,13:36:49
4460.0,4000,0.0,0.0,SD,424300.0,583900.0,False,0.0,13:36:49
4460.0,200,0.0,0.0,SD,424300.0,579900.0,False,0.0,13:36:49
4460.0,100,0.0,0.0,SD,424300.0,579700.0,False,0.0,13:36:49
4460.0,4800,0.0,0.0,SD,424300.0,579600.0,False,-10.0,13:36:49
4470.0,200,10.0,0.0,BU,424300.0,574800.0,False,0.0,13:36:33
4470.0,100,10.0,0.0,BU,424100.0,574800.0,False,0.0,13:36:30
4470.0,200,10.0,0.0,BU,424000.0,574800.0,False,0.0,13:36:29
4470.0,200,10.0,0.0,BU,423800.0,574800.0,False,0.0,13:36:24
4470.0,200,10.0,0.0,BU,423600.0,574800.0,False,0.0,13:36:21
4470.0,200,10.0,0.0,BU,423400.0,574800.0,False,0.0,13:36:17
4470.0,5000,10.0,0.0,BU,423200.0,574800.0,False,0.0,13:36:04
4470.0,10000,10.0,0.0,BU,418200.0,574800.0,False,0.0,13:35:32
4470.0,100,10.0,0.0,BU,408200.0,574800.0,False,-10.0,13:34:58
4480.0,100,20.0,0.0,BU,408100.0,574800.0,False,10.0,13:33:47
4470.0,300,10.0,0.0,BU,408000.0,574800.0,False,0.0,13:33:35
4470.0,29600,10.0,0.0,BU,407700.0,574800.0,False,0.0,13:33:35
4470.0,100,10.0,0.0,BU,378100.0,574800.0,False,0.0,13:33:03
4470.0,100,10.0,0.0,BU,378000.0,574800.0,False,0.0,13:33:00
4470.0,100,10.0,0.0,BU,377900.0,574800.0,False,0.0,13:32:59
4470.0,100,10.0,0.0,BU,377800.0,574800.0,False,0.0,13:32:57
4470.0,2600,10.0,0.0,BU,377700.0,574800.0,False,0.0,13:32:54
4470.0,700,10.0,0.0,BU,375100.0,574800.0,False,0.0,13:32:54
4470.0,1700,10.0,0.0,BU,374400.0,574800.0,False,0.0,13:32:54
4470.0,100,10.0,0.0,BU,372700.0,574800.0,False,10.0,13:32:48
4460.0,200,0.0,0.0,SD,372600.0,574800.0,False,0.0,13:32:48
4460.0,500,0.0,0.0,SD,372600.0,574600.0,False,0.0,13:32:48
4460.0,200,0.0,0.0,SD,372600.0,574100.0,False,0.0,13:32:48
4460.0,5200,0.0,0.0,BU,372600.0,573900.0,False,0.0,13:32:15
4460.0,100,0.0,0.0,BU,367400.0,573900.0,False,0.0,13:32:05
4460.0,2000,0.0,0.0,BU,367300.0,573900.0,False,0.0,13:31:51
4460.0,100,0.0,0.0,BU,365300.0,573900.0,False,0.0,13:31:35
4460.0,600,0.0,0.0,BU,365200.0,573900.0,False,0.0,13:31:29
4460.0,2000,0.0,0.0,BU,364600.0,573900.0,False,0.0,13:31:29
4460.0,300,0.0,0.0,SD,362600.0,573900.0,False,0.0,13:30:56
4460.0,100,0.0,0.0,SD,362600.0,573600.0,False,0.0,13:30:56
4460.0,2200,0.0,0.0,SD,362600.0,573500.0,False,0.0,13:30:56
4460.0,6800,0.0,0.0,SD,362600.0,571300.0,False,0.0,13:30:56
4460.0,100,0.0,0.0,BU,362600.0,564500.0,False,0.0,13:30:54
4460.0,200,0.0,0.0,BU,362500.0,564500.0,False,0.0,13:30:47
4460.0,100,0.0,0.0,BU,362300.0,564500.0,False,0.0,13:30:43
4460.0,100,0.0,0.0,BU,362200.0,564500.0,False,0.0,13:30:39
4460.0,30000,0.0,0.0,BU,362100.0,564500.0,False,10.0,13:30:35
4450.0,3000,-10.0,0.0,SD,332100.0,564500.0,False,-10.0,13:30:10
4460.0,300,0.0,0.0,BU,332100.0,561500.0,False,0.0,13:30:03
4460.0,100,0.0,0.0,BU,331800.0,561500.0,False,0.0,13:30:01
4460.0,1000,0.0,0.0,BU,331700.0,561500.0,False,0.0,13:29:45
4460.0,100,0.0,0.0,BU,330700.0,561500.0,False,0.0,13:29:43
4460.0,100,0.0,0.0,BU,330600.0,561500.0,False,10.0,13:29:06
4450.0,35000,-10.0,0.0,BU,330500.0,561500.0,False,0.0,13:29:01
4450.0,200,-10.0,0.0,BU,295500.0,561500.0,False,0.0,13:28:55
4450.0,2000,-10.0,0.0,BU,295300.0,561500.0,False,0.0,13:28:51
4450.0,1000,-10.0,0.0,BU,293300.0,561500.0,False,0.0,13:28:50
4450.0,100,-10.0,0.0,BU,292300.0,561500.0,False,0.0,13:28:39
4450.0,1000,-10.0,0.0,BU,292200.0,561500.0,False,0.0,13:28:34
4450.0,1000,-10.0,0.0,BU,291200.0,561500.0,False,0.0,13:28:24
4450.0,1000,-10.0,0.0,BU,290200.0,561500.0,False,0.0,13:28:03
4450.0,900,-10.0,0.0,BU,289200.0,561500.0,False,0.0,13:28:00
4450.0,200,-10.0,0.0,BU,288300.0,561500.0,False,0.0,13:27:58
4450.0,3000,-10.0,0.0,BU,288100.0,561500.0,False,0.0,13:27:51
4450.0,100,-10.0,0.0,BU,285100.0,561500.0,False,0.0,13:27:48
4450.0,100,-10.0,0.0,BU,285000.0,561500.0,False,0.0,13:27:48
4450.0,100,-10.0,0.0,BU,284900.0,561500.0,False,0.0,13:27:39
4450.0,100,-10.0,0.0,BU,284800.0,561500.0,False,0.0,13:27:39
4450.0,3000,-10.0,0.0,BU,284700.0,561500.0,False,0.0,13:27:19
4450.0,100,-10.0,0.0,BU,281700.0,561500.0,False,10.0,13:27:18
4440.0,500,-20.0,0.0,SD,281600.0,561500.0,False,0.0,13:27:13
4440.0,300,-20.0,0.0,SD,281600.0,561000.0,False,0.0,13:26:54
4440.0,200,-20.0,0.0,SD,281600.0,560700.0,False,0.0,13:26:54
4440.0,500,-20.0,0.0,SD,281600.0,560500.0,False,-10.0,13:26:54
4450.0,100,-10.0,0.0,BU,281600.0,560000.0,False,0.0,13:26:37
4450.0,200,-10.0,0.0,BU,281500.0,560000.0,False,0.0,13:26:34
4450.0,100,-10.0,0.0,BU,281300.0,560000.0,False,0.0,13:26:19
4450.0,100,-10.0,0.0,BU,281200.0,560000.0,False,0.0,13:26:15
4450.0,200,-10.0,0.0,SD,281100.0,560000.0,False,0.0,13:25:55
4450.0,100,-10.0,0.0,SD,281100.0,559800.0,False,0.0,13:25:55
4450.0,300,-10.0,0.0,SD,281100.0,559700.0,False,0.0,13:25:55
4450.0,100,-10.0,0.0,SD,281100.0,559400.0,False,-10.0,13:25:39
4460.0,100,0.0,0.0,BU,281100.0,559300.0,False,10.0,13:25:37
4450.0,100,-10.0,0.0,SD,281000.0,559300.0,False,-10.0,13:25:28
4460.0,100,0.0,0.0,BU,281000.0,559200.0,False,0.0,13:25:28
4460.0,100,0.0,0.0,BU,280900.0,559200.0,False,10.0,13:25:07
4450.0,1500,-10.0,0.0,SD,280800.0,559200.0,False,0.0,13:25:03
4450.0,1000,-10.0,0.0,SD,280800.0,557700.0,False,0.0,13:25:03
4450.0,200,-10.0,0.0,SD,280800.0,556700.0,False,0.0,13:25:03
4450.0,200,-10.0,0.0,SD,280800.0,556500.0,False,0.0,13:25:03
4450.0,1000,-10.0,0.0,SD,280800.0,556300.0,False,0.0,13:25:03
4450.0,300,-10.0,0.0,SD,280800.0,555300.0,False,0.0,13:25:03
4450.0,5000,-10.0,0.0,SD,280800.0,555000.0,False,0.0,13:25:03
4450.0,800,-10.0,0.0,SD,280800.0,550000.0,False,0.0,13:25:03
4450.0,200,-10.0,0.0,SD,280800.0,549200.0,False,0.0,13:24:59
4450.0,200,-10.0,0.0,SD,280800.0,549000.0,False,0.0,13:24:59
4450.0,100,-10.0,0.0,SD,280800.0,548800.0,False,0.0,13:24:59
4450.0,1000,-10.0,0.0,SD,280800.0,548700.0,False,0.0,13:24:59
4450.0,2000,-10.0,0.0,SD,280800.0,547700.0,False,0.0,13:24:59
4450.0,10000,-10.0,0.0,SD,280800.0,545700.0,False,0.0,13:24:59
4450.0,900,-10.0,0.0,SD,280800.0,535700.0,False,0.0,13:24:59
4450.0,200,-10.0,0.0,SD,280800.0,534800.0,False,0.0,13:24:59
4450.0,500,-10.0,0.0,SD,280800.0,534600.0,False,0.0,13:24:59
4450.0,100,-10.0,0.0,SD,280800.0,534100.0,False,0.0,13:24:59
4450.0,100,-10.0,0.0,SD,280800.0,534000.0,False,0.0,13:24:59
4450.0,500,-10.0,0.0,SD,280800.0,533900.0,False,0.0,13:24:59
4450.0,400,-10.0,0.0,SD,280800.0,533400.0,False,0.0,13:24:59
4450.0,200,-10.0,0.0,SD,280800.0,533000.0,False,0.0,13:24:59
4450.0,3600,-10.0,0.0,SD,280800.0,532800.0,False,0.0,13:24:59
4450.0,900,-10.0,0.0,SD,280800.0,529200.0,False,-10.0,13:24:53
4460.0,100,0.0,0.0,BU,280800.0,528300.0,False,10.0,13:24:41
4450.0,3000,-10.0,0.0,SD,280700.0,528300.0,False,0.0,13:24:35
4450.0,600,-10.0,0.0,SD,280700.0,525300.0,False,-10.0,13:24:19
4460.0,500,0.0,0.0,BU,280700.0,524700.0,False,0.0,13:23:39
4460.0,1000,0.0,0.0,BU,280200.0,524700.0,False,10.0,13:22:38
4450.0,1000,-10.0,0.0,SD,279200.0,524700.0,False,-10.0,13:22:37
4460.0,9200,0.0,0.0,BU,279200.0,523700.0,False,-10.0,13:22:28
4470.0,100,10.0,0.0,BU,270000.0,523700.0,False,10.0,13:22:27
4460.0,2800,0.0,0.0,SD,269900.0,523700.0,False,0.0,13:21:49
4460.0,4500,0.0,0.0,SD,269900.0,520900.0,False,0.0,13:21:49
4460.0,500,0.0,0.0,SD,269900.0,516400.0,False,0.0,13:21:17
4460.0,1400,0.0,0.0,SD,269900.0,515900.0,False,-10.0,13:21:17
4470.0,100,10.0,0.0,BU,269900.0,514500.0,False,10.0,13:21:09
4460.0,100,0.0,0.0,SD,269800.0,514500.0,False,0.0,13:21:08
4460.0,200,0.0,0.0,SD,269800.0,514400.0,False,0.0,13:21:08
4460.0,1700,0.0,0.0,SD,269800.0,514200.0,False,0.0,13:21:08
4460.0,1800,0.0,0.0,SD,269800.0,512500.0,False,0.0,13:20:35
4460.0,1500,0.0,0.0,SD,269800.0,510700.0,False,0.0,13:20:17
4460.0,400,0.0,0.0,BU,269800.0,509200.0,False,0.0,13:20:15
4460.0,200,0.0,0.0,SD,269400.0,509200.0,False,0.0,13:20:14
4460.0,400,0.0,0.0,SD,269400.0,509000.0,False,0.0,13:20:03
4460.0,100,0.0,0.0,BU,269400.0,508600.0,False,0.0,13:20:00
4460.0,100,0.0,0.0,BU,269300.0,508600.0,False,0.0,13:19:54
4460.0,100,0.0,0.0,BU,269200.0,508600.0,False,0.0,13:19:52
4460.0,100,0.0,0.0,BU,269100.0,508600.0,False,0.0,13:19:48
4460.0,100,0.0,0.0,BU,269000.0,508600.0,False,0.0,13:19:48
4460.0,4100,0.0,0.0,BU,268900.0,508600.0,False,0.0,13:19:48
4460.0,7900,0.0,0.0,SD,264800.0,508600.0,False,0.0,13:19:44
