p,v,cp,rcp,a,ba,sa,hl,pcp,t
8750.0,181600,50.0,0.0,,2815400.0,3250600.0,False,0.0,14:45:01
8750.0,100,50.0,0.0,SD,2815400.0,3250600.0,False,0.0,14:29:58
8750.0,200,50.0,0.0,SD,2815400.0,3250500.0,False,0.0,14:29:54
8750.0,500,50.0,0.0,SD,2815400.0,3250300.0,False,10.0,14:29:54
8740.0,1800,40.0,0.0,SD,2815400.0,3249800.0,False,-10.0,14:29:46
8750.0,500,50.0,0.0,BU,2815400.0,3248000.0,False,10.0,14:29:39
8740.0,500,40.0,0.0,SD,2814900.0,3248000.0,False,-10.0,14:29:39
8750.0,1000,50.0,0.0,BU,2814900.0,3247500.0,False,10.0,14:29:38
8740.0,1000,40.0,0.0,SD,2813900.0,3247500.0,False,-10.0,14:29:37
8750.0,500,50.0,0.0,BU,2813900.0,3246500.0,False,0.0,14:29:26
8750.0,2200,50.0,0.0,BU,2813400.0,3246500.0,False,0.0,14:29:21
8750.0,200,50.0,0.0,BU,2811200.0,3246500.0,False,0.0,14:29:21
8750.0,300,50.0,0.0,BU,2811000.0,3246500.0,False,0.0,14:29:21
8750.0,200,50.0,0.0,BU,2810700.0,3246500.0,False,0.0,14:29:21
8750.0,100,50.0,0.0,BU,2810500.0,3246500.0,False,0.0,14:29:21
8750.0,1000,50.0,0.0,BU,2810400.0,3246500.0,False,0.0,14:29:21
8750.0,4000,50.0,0.0,BU,2809400.0,3246500.0,False,0.0,14:29:21
8750.0,200,50.0,0.0,BU,2805400.0,3246500.0,False,0.0,14:29:11
8750.0,300,50.0,0.0,BU,2805200.0,3246500.0,False,10.0,14:29:01
8740.0,10000,40.0,0.0,BU,2804900.0,3246500.0,False,10.0,14:29:01
8730.0,100,30.0,0.0,BU,2794900.0,3246500.0,False,0.0,14:28:49
8730.0,500,30.0,0.0,BU,2794800.0,3246500.0,False,0.0,14:28:49
8730.0,1100,30.0,0.0,BU,2794300.0,3246500.0,False,0.0,14:28:49
8730.0,1000,30.0,0.0,BU,2793200.0,3246500.0,False,0.0,14:28:49
8730.0,900,30.0,0.0,BU,2792200.0,3246500.0,False,0.0,14:28:49
8730.0,30000,30.0,0.0,BU,2791300.0,3246500.0,True,0.0,14:28:49
8730.0,100,30.0,0.0,BU,2761300.0,3246500.0,False,0.0,14:28:49
8730.0,1000,30.0,0.0,BU,2761200.0,3246500.0,False,0.0,14:28:48
8730.0,10000,30.0,0.0,BU,2760200.0,3246500.0,False,0.0,14:28:47
8730.0,10000,30.0,0.0,BU,2750200.0,3246500.0,False,0.0,14:28:45
8730.0,5000,30.0,0.0,BU,2740200.0,3246500.0,False,10.0,14:28:44
8720.0,5200,20.0,0.0,SD,2735200.0,3246500.0,False,-10.0,14:28:41
8730.0,2500,30.0,0.0,BU,2735200.0,3241300.0,False,0.0,14:28:40
8730.0,5000,30.0,0.0,BU,2732700.0,3241300.0,False,0.0,14:28:38
8730.0,200,30.0,0.0,BU,2727700.0,3241300.0,False,0.0,14:28:37
8730.0,10000,30.0,0.0,BU,2727500.0,3241300.0,False,0.0,14:28:34
8730.0,300,30.0,0.0,BU,2717500.0,3241300.0,False,10.0,14:28:26
8720.0,600,20.0,0.0,SD,2717200.0,3241300.0,False,0.0,14:28:00
8720.0,100,20.0,0.0,BU,2717200.0,3240700.0,False,0.0,14:27:36
8720.0,900,20.0,0.0,BU,2717100.0,3240700.0,False,0.0,14:27:36
8720.0,400,20.0,0.0,BU,2716200.0,3240700.0,False,0.0,14:27:36
8720.0,700,20.0,0.0,BU,2715800.0,3240700.0,False,0.0,14:27:36
8720.0,100,20.0,0.0,BU,2715100.0,3240700.0,False,0.0,14:27:35
8720.0,12000,20.0,0.0,BU,2715000.0,3240700.0,False,0.0,14:27:35
8720.0,100,20.0,0.0,BU,2703000.0,3240700.0,False,0.0,14:27:35
8720.0,300,20.0,0.0,BU,2702900.0,3240700.0,False,0.0,14:27:35
8720.0,1000,20.0,0.0,BU,2702600.0,3240700.0,False,0.0,14:27:35
8720.0,500,20.0,0.0,BU,2701600.0,3240700.0,False,0.0,14:27:34
8720.0,200,20.0,0.0,BU,2701100.0,3240700.0,False,0.0,14:27:33
8720.0,6000,20.0,0.0,BU,2700900.0,3240700.0,False,0.0,14:27:33
8720.0,2000,20.0,0.0,BU,2694900.0,3240700.0,False,0.0,14:27:33
8720.0,10000,20.0,0.0,BU,2692900.0,3240700.0,False,0.0,14:27:31
8720.0,500,20.0,0.0,BU,2682900.0,3240700.0,False,0.0,14:27:30
8720.0,1000,20.0,0.0,BU,2682400.0,3240700.0,False,0.0,14:27:30
8720.0,5000,20.0,0.0,BU,2681400.0,3240700.0,False,0.0,14:27:30
8720.0,2400,20.0,0.0,BU,2676400.0,3240700.0,False,0.0,14:27:28
8720.0,500,20.0,0.0,BU,2674000.0,3240700.0,False,0.0,14:27:26
8720.0,2000,20.0,0.0,BU,2673500.0,3240700.0,False,0.0,14:27:24
8720.0,2500,20.0,0.0,BU,2671500.0,3240700.0,False,0.0,14:27:23
8720.0,200,20.0,0.0,BU,2669000.0,3240700.0,False,0.0,14:27:23
8720.0,17600,20.0,0.0,BU,2668800.0,3240700.0,False,0.0,14:27:20
8720.0,10000,20.0,0.0,BU,2651200.0,3240700.0,False,0.0,14:27:19
8720.0,700,20.0,0.0,BU,2641200.0,3240700.0,False,0.0,14:27:17
8720.0,1000,20.0,0.0,BU,2640500.0,3240700.0,False,0.0,14:27:16
8720.0,57000,20.0,0.0,BU,2639500.0,3240700.0,True,0.0,14:27:16
8720.0,30000,20.0,0.0,BU,2582500.0,3240700.0,True,0.0,14:27:14
8720.0,400,20.0,0.0,BU,2552500.0,3240700.0,False,0.0,14:27:14
8720.0,5000,20.0,0.0,BU,2552100.0,3240700.0,False,0.0,14:27:12
8720.0,500,20.0,0.0,BU,2547100.0,3240700.0,False,0.0,14:27:12
8720.0,300,20.0,0.0,BU,2546600.0,3240700.0,False,0.0,14:27:01
8720.0,100,20.0,0.0,BU,2546300.0,3240700.0,False,10.0,14:26:47
8710.0,300,10.0,0.0,SD,2546200.0,3240700.0,False,-10.0,14:26:38
8720.0,100,20.0,0.0,BU,2546200.0,3240400.0,False,10.0,14:26:29
8710.0,900,10.0,0.0,SD,2546100.0,3240400.0,False,0.0,14:26:26
8710.0,400,10.0,0.0,SD,2546100.0,3239500.0,False,0.0,14:26:15
8710.0,1300,10.0,0.0,BU,2546100.0,3239100.0,False,0.0,14:26:14
8710.0,1900,10.0,0.0,BU,2544800.0,3239100.0,False,0.0,14:26:14
8710.0,200,10.0,0.0,BU,2542900.0,3239100.0,False,0.0,14:26:11
8710.0,2200,10.0,0.0,BU,2542700.0,3239100.0,False,0.0,14:26:06
8710.0,5700,10.0,0.0,BU,2540500.0,3239100.0,False,0.0,14:26:02
8710.0,300,10.0,0.0,BU,2534800.0,3239100.0,False,0.0,14:26:02
8710.0,200,10.0,0.0,BU,2534500.0,3239100.0,False,0.0,14:26:00
8710.0,1000,10.0,0.0,BU,2534300.0,3239100.0,False,0.0,14:25:58
8710.0,500,10.0,0.0,BU,2533300.0,3239100.0,False,0.0,14:25:54
8710.0,4000,10.0,0.0,BU,2532800.0,3239100.0,False,0.0,14:25:52
8710.0,1700,10.0,0.0,BU,2528800.0,3239100.0,False,0.0,14:25:44
8710.0,5000,10.0,0.0,BU,2527100.0,3239100.0,False,0.0,14:25:40
8710.0,8500,10.0,0.0,BU,2522100.0,3239100.0,False,0.0,14:25:31
8710.0,2000,10.0,0.0,BU,2513600.0,3239100.0,False,0.0,14:25:28
8710.0,2000,10.0,0.0,SD,2511600.0,3239100.0,False,0.0,14:25:20
8710.0,1000,10.0,0.0,SD,2511600.0,3237100.0,False,0.0,14:25:20
8710.0,3000,10.0,0.0,SD,2511600.0,3236100.0,False,0.0,14:25:20
8710.0,10000,10.0,0.0,SD,2511600.0,3233100.0,False,0.0,14:25:20
8710.0,100,10.0,0.0,SD,2511600.0,3223100.0,False,0.0,14:25:20
8710.0,700,10.0,0.0,SD,2511600.0,3223000.0,False,-10.0,14:25:20
8720.0,100,20.0,0.0,BU,2511600.0,3222300.0,False,10.0,14:25:19
8710.0,500,10.0,0.0,SD,2511500.0,3222300.0,False,0.0,14:24:59
8710.0,1000,10.0,0.0,BU,2511500.0,3221800.0,False,0.0,14:24:55
8710.0,400,10.0,0.0,BU,2510500.0,3221800.0,False,0.0,14:24:55
8710.0,100,10.0,0.0,BU,2510100.0,3221800.0,False,0.0,14:24:55
8710.0,300,10.0,0.0,BU,2510000.0,3221800.0,False,0.0,14:24:55
8710.0,2000,10.0,0.0,BU,2509700.0,3221800.0,False,0.0,14:24:55
8710.0,1000,10.0,0.0,BU,2507700.0,3221800.0,False,0.0,14:24:51
8710.0,3400,10.0,0.0,BU,2506700.0,3221800.0,False,0.0,14:24:48
8710.0,5000,10.0,0.0,BU,2503300.0,3221800.0,False,0.0,14:24:48
8710.0,1600,10.0,0.0,BU,2498300.0,3221800.0,False,0.0,14:24:48
8710.0,100,10.0,0.0,BU,2496700.0,3221800.0,False,0.0,14:24:47
8710.0,10000,10.0,0.0,BU,2496600.0,3221800.0,False,0.0,14:24:45
8710.0,200,10.0,0.0,BU,2486600.0,3221800.0,False,0.0,14:24:22
8710.0,8100,10.0,0.0,BU,2486400.0,3221800.0,False,0.0,14:24:20
8710.0,1900,10.0,0.0,BU,2478300.0,3221800.0,False,0.0,14:24:20
8710.0,2000,10.0,0.0,BU,2476400.0,3221800.0,False,10.0,14:24:13
8700.0,2600,0.0,0.0,SD,2474400.0,3221800.0,False,0.0,14:24:02
8700.0,500,0.0,0.0,SD,2474400.0,3219200.0,False,0.0,14:24:02
8700.0,100,0.0,0.0,SD,2474400.0,3218700.0,False,0.0,14:24:02
8700.0,500,0.0,0.0,SD,2474400.0,3218600.0,False,0.0,14:24:00
8700.0,1400,0.0,0.0,SD,2474400.0,3218100.0,False,-10.0,14:23:37
8710.0,300,10.0,0.0,BU,2474400.0,3216700.0,False,0.0,14:23:23
8710.0,800,10.0,0.0,BU,2474100.0,3216700.0,False,0.0,14:23:17
8710.0,1700,10.0,0.0,BU,2473300.0,3216700.0,False,10.0,14:23:17
8700.0,1000,0.0,0.0,SD,2471600.0,3216700.0,False,0.0,14:23:15
8700.0,200,0.0,0.0,SD,2471600.0,3215700.0,False,0.0,14:23:15
8700.0,300,0.0,0.0,SD,2471600.0,3215500.0,False,-10.0,14:23:15
8710.0,1000,10.0,0.0,BU,2471600.0,3215200.0,False,0.0,14:23:02
8710.0,1000,10.0,0.0,BU,2470600.0,3215200.0,False,10.0,14:22:50
8700.0,500,0.0,0.0,SD,2469600.0,3215200.0,False,0.0,14:22:43
8700.0,1000,0.0,0.0,SD,2469600.0,3214700.0,False,-10.0,14:22:36
8710.0,100,10.0,0.0,BU,2469600.0,3213700.0,False,0.0,14:22:06
8710.0,200,10.0,0.0,BU,2469500.0,3213700.0,False,10.0,14:22:02
8700.0,300,0.0,0.0,SD,2469300.0,3213700.0,False,-10.0,14:21:50
8710.0,1000,10.0,0.0,BU,2469300.0,3213400.0,False,0.0,14:21:48
8710.0,1000,10.0,0.0,BU,2468300.0,3213400.0,False,10.0,14:21:48
8700.0,300,0.0,0.0,SD,2467300.0,3213400.0,False,0.0,14:21:31
8700.0,800,0.0,0.0,SD,2467300.0,3213100.0,False,0.0,14:21:18
8700.0,300,0.0,0.0,SD,2467300.0,3212300.0,False,0.0,14:21:18
8700.0,100,0.0,0.0,SD,2467300.0,3212000.0,False,0.0,14:21:18
8700.0,1000,0.0,0.0,SD,2467300.0,3211900.0,False,0.0,14:21:18
8700.0,3000,0.0,0.0,SD,2467300.0,3210900.0,False,0.0,14:21:18
8700.0,1000,0.0,0.0,BU,2467300.0,3207900.0,False,0.0,14:21:18
8700.0,200,0.0,0.0,BU,2466300.0,3207900.0,False,0.0,14:21:18
8700.0,1200,0.0,0.0,BU,2466100.0,3207900.0,False,0.0,14:21:18
8700.0,1000,0.0,0.0,BU,2464900.0,3207900.0,False,0.0,14:21:16
8700.0,2000,0.0,0.0,BU,2463900.0,3207900.0,False,0.0,14:21:15
8700.0,900,0.0,0.0,BU,2461900.0,3207900.0,False,0.0,14:21:14
8700.0,200,0.0,0.0,BU,2461000.0,3207900.0,False,0.0,14:21:14
8700.0,600,0.0,0.0,BU,2460800.0,3207900.0,False,0.0,14:21:14
8700.0,300,0.0,0.0,BU,2460200.0,3207900.0,False,0.0,14:21:14
8700.0,1800,0.0,0.0,BU,2459900.0,3207900.0,False,0.0,14:21:14
8700.0,1100,0.0,0.0,BU,2458100.0,3207900.0,False,0.0,14:21:13
8700.0,300,0.0,0.0,BU,2457000.0,3207900.0,False,0.0,14:21:12
8700.0,1000,0.0,0.0,BU,2456700.0,3207900.0,False,0.0,14:21:12
8700.0,10000,0.0,0.0,BU,2455700.0,3207900.0,False,0.0,14:21:11
8700.0,10000,0.0,0.0,BU,2445700.0,3207900.0,False,10.0,14:21:06
8690.0,1000,-10.0,0.0,SD,2435700.0,3207900.0,False,-10.0,14:21:06
8700.0,1000,0.0,0.0,BU,2435700.0,3206900.0,False,0.0,14:21:06
8700.0,1000,0.0,0.0,BU,2434700.0,3206900.0,False,0.0,14:21:05
8700.0,4000,0.0,0.0,BU,2433700.0,3206900.0,False,0.0,14:20:53
8700.0,500,0.0,0.0,BU,2429700.0,3206900.0,False,0.0,14:20:50
8700.0,1000,0.0,0.0,BU,2429200.0,3206900.0,False,0.0,14:20:48
8700.0,1000,0.0,0.0,BU,2428200.0,3206900.0,False,10.0,14:20:41
8690.0,900,-10.0,0.0,SD,2427200.0,3206900.0,False,-10.0,14:20:37
8700.0,1000,0.0,0.0,BU,2427200.0,3206000.0,False,0.0,14:20:36
8700.0,500,0.0,0.0,BU,2426200.0,3206000.0,False,0.0,14:20:25
8700.0,1400,0.0,0.0,BU,2425700.0,3206000.0,False,0.0,14:20:19
8700.0,500,0.0,0.0,BU,2424300.0,3206000.0,False,0.0,14:20:07
8700.0,200,0.0,0.0,BU,2423800.0,3206000.0,False,0.0,14:19:58
8700.0,100,0.0,0.0,BU,2423600.0,3206000.0,False,0.0,14:19:54
8700.0,200,0.0,0.0,BU,2423500.0,3206000.0,False,0.0,14:19:50
8700.0,100,0.0,0.0,BU,2423300.0,3206000.0,False,0.0,14:19:39
8700.0,1000,0.0,0.0,BU,2423200.0,3206000.0,False,0.0,14:19:37
8700.0,3400,0.0,0.0,BU,2422200.0,3206000.0,False,0.0,14:19:29
8700.0,800,0.0,0.0,BU,2418800.0,3206000.0,False,10.0,14:19:26
8690.0,100,-10.0,0.0,SD,2418000.0,3206000.0,False,0.0,14:19:12
8690.0,600,-10.0,0.0,SD,2418000.0,3205900.0,False,0.0,14:18:32
8690.0,300,-10.0,0.0,SD,2418000.0,3205300.0,False,-10.0,14:18:12
8700.0,100,0.0,0.0,BU,2418000.0,3205000.0,False,0.0,14:18:05
8700.0,400,0.0,0.0,BU,2417900.0,3205000.0,False,10.0,14:17:58
8690.0,4700,-10.0,0.0,SD,2417500.0,3205000.0,False,0.0,14:17:55
8690.0,500,-10.0,0.0,SD,2417500.0,3200300.0,False,0.0,14:17:55
8690.0,4000,-10.0,0.0,SD,2417500.0,3199800.0,False,0.0,14:17:55
8690.0,12700,-10.0,0.0,SD,2417500.0,3195800.0,False,0.0,14:17:55
8690.0,1000,-10.0,0.0,SD,2417500.0,3183100.0,False,-10.0,14:17:43
8700.0,2000,0.0,0.0,BU,2417500.0,3182100.0,False,10.0,14:17:42
8690.0,300,-10.0,0.0,SD,2415500.0,3182100.0,False,0.0,14:17:32
8690.0,300,-10.0,0.0,SD,2415500.0,3181800.0,False,-10.0,14:17:23
8700.0,100,0.0,0.0,BU,2415500.0,3181500.0,False,0.0,14:17:18
8700.0,500,0.0,0.0,BU,2415400.0,3181500.0,False,0.0,14:17:18
8700.0,100,0.0,0.0,BU,2414900.0,3181500.0,False,0.0,14:17:09
8700.0,200,0.0,0.0,BU,2414800.0,3181500.0,False,0.0,14:16:51
8700.0,200,0.0,0.0,BU,2414600.0,3181500.0,False,10.0,14:16:47
8690.0,300,-10.0,0.0,SD,2414400.0,3181500.0,False,0.0,14:16:46
8690.0,5700,-10.0,0.0,SD,2414400.0,3181200.0,False,-10.0,14:16:46
8700.0,100,0.0,0.0,BU,2414400.0,3175500.0,False,0.0,14:16:35
8700.0,2100,0.0,0.0,BU,2414300.0,3175500.0,False,0.0,14:16:34
8700.0,2300,0.0,0.0,BU,2412200.0,3175500.0,False,0.0,14:16:30
8700.0,5000,0.0,0.0,BU,2409900.0,3175500.0,False,0.0,14:16:30
8700.0,2000,0.0,0.0,BU,2404900.0,3175500.0,False,0.0,14:16:30
8700.0,2200,0.0,0.0,BU,2402900.0,3175500.0,False,0.0,14:16:30
8700.0,200,0.0,0.0,BU,2400700.0,3175500.0,False,0.0,14:16:26
8700.0,100,0.0,0.0,BU,2400500.0,3175500.0,False,0.0,14:16:24
8700.0,100,0.0,0.0,BU,2400400.0,3175500.0,False,0.0,14:16:09
8700.0,3000,0.0,0.0,BU,2400300.0,3175500.0,False,0.0,14:16:09
8700.0,8600,0.0,0.0,BU,2397300.0,3175500.0,False,0.0,14:16:09
8700.0,400,0.0,0.0,BU,2388700.0,3175500.0,False,0.0,14:16:08
8700.0,16600,0.0,0.0,BU,2388300.0,3175500.0,False,0.0,14:16:08
8700.0,100,0.0,0.0,BU,2371700.0,3175500.0,False,0.0,14:16:04
8700.0,3300,0.0,0.0,BU,2371600.0,3175500.0,False,0.0,14:15:54
8700.0,700,0.0,0.0,BU,2368300.0,3175500.0,False,0.0,14:15:54
8700.0,500,0.0,0.0,BU,2367600.0,3175500.0,False,0.0,14:15:54
8700.0,600,0.0,0.0,BU,2367100.0,3175500.0,False,0.0,14:15:44
8700.0,200,0.0,0.0,BU,2366500.0,3175500.0,False,10.0,14:15:26
8690.0,100,-10.0,0.0,SD,2366300.0,3175500.0,False,-10.0,14:15:25
8700.0,100,0.0,0.0,BU,2366300.0,3175400.0,False,10.0,14:15:13
8690.0,3600,-10.0,0.0,BU,2366200.0,3175400.0,False,0.0,14:15:06
8690.0,1000,-10.0,0.0,BU,2362600.0,3175400.0,False,0.0,14:15:06
8690.0,300,-10.0,0.0,BU,2361600.0,3175400.0,False,0.0,14:15:05
8690.0,1000,-10.0,0.0,BU,2361300.0,3175400.0,False,0.0,14:15:02
8690.0,5100,-10.0,0.0,BU,2360300.0,3175400.0,False,0.0,14:14:59
8690.0,4900,-10.0,0.0,BU,2355200.0,3175400.0,False,0.0,14:14:59
8690.0,10000,-10.0,0.0,BU,2350300.0,3175400.0,False,0.0,14:14:57
8690.0,10000,-10.0,0.0,BU,2340300.0,3175400.0,False,0.0,14:14:54
8690.0,100,-10.0,0.0,BU,2330300.0,3175400.0,False,0.0,14:14:53
8690.0,5000,-10.0,0.0,BU,2330200.0,3175400.0,False,0.0,14:14:52
8690.0,2100,-10.0,0.0,BU,2325200.0,3175400.0,False,0.0,14:14:47
8690.0,1000,-10.0,0.0,BU,2323100.0,3175400.0,False,0.0,14:14:46
8690.0,5000,-10.0,0.0,BU,2322100.0,3175400.0,False,0.0,14:14:31
8690.0,1000,-10.0,0.0,BU,2317100.0,3175400.0,False,0.0,14:14:28
8690.0,1000,-10.0,0.0,BU,2316100.0,3175400.0,False,10.0,14:14:16
8680.0,2000,-20.0,0.0,SD,2315100.0,3175400.0,False,0.0,14:14:08
8680.0,300,-20.0,0.0,SD,2315100.0,3173400.0,False,0.0,14:14:08
8680.0,1000,-20.0,0.0,SD,2315100.0,3173100.0,False,0.0,14:14:08
8680.0,100,-20.0,0.0,SD,2315100.0,3172100.0,False,0.0,14:14:08
8680.0,200,-20.0,0.0,SD,2315100.0,3172000.0,False,0.0,14:14:08
8680.0,100,-20.0,0.0,SD,2315100.0,3171800.0,False,-10.0,14:14:08
8690.0,2000,-10.0,0.0,SD,2315100.0,3171700.0,False,0.0,14:13:57
8690.0,300,-10.0,0.0,SD,2315100.0,3169700.0,False,0.0,14:13:57
8690.0,1000,-10.0,0.0,SD,2315100.0,3169400.0,False,0.0,14:13:57
8690.0,3000,-10.0,0.0,SD,2315100.0,3168400.0,False,0.0,14:13:57
8690.0,200,-10.0,0.0,SD,2315100.0,3165400.0,False,0.0,14:13:52
8690.0,700,-10.0,0.0,SD,2315100.0,3165200.0,False,0.0,14:13:52
8690.0,100,-10.0,0.0,SD,2315100.0,3164500.0,False,0.0,14:13:52
8690.0,9900,-10.0,0.0,BU,2315100.0,3164400.0,False,0.0,14:13:41
8690.0,500,-10.0,0.0,BU,2305200.0,3164400.0,False,0.0,14:13:41
8690.0,1000,-10.0,0.0,BU,2304700.0,3164400.0,False,0.0,14:13:39
8690.0,3000,-10.0,0.0,BU,2303700.0,3164400.0,False,0.0,14:13:38
8690.0,5000,-10.0,0.0,BU,2300700.0,3164400.0,False,0.0,14:13:38
8690.0,100,-10.0,0.0,BU,2295700.0,3164400.0,False,0.0,14:13:38
8690.0,1000,-10.0,0.0,BU,2295600.0,3164400.0,False,0.0,14:13:38
8690.0,100,-10.0,0.0,BU,2294600.0,3164400.0,False,0.0,14:13:38
8690.0,100,-10.0,0.0,BU,2294500.0,3164400.0,False,0.0,14:13:38
8690.0,5000,-10.0,0.0,BU,2294400.0,3164400.0,False,0.0,14:13:38
8690.0,400,-10.0,0.0,BU,2289400.0,3164400.0,False,0.0,14:13:38
8690.0,3000,-10.0,0.0,BU,2289000.0,3164400.0,False,0.0,14:13:38
8690.0,900,-10.0,0.0,BU,2286000.0,3164400.0,False,-10.0,14:13:38
8700.0,500,0.0,0.0,BU,2285100.0,3164400.0,False,10.0,14:13:18
8690.0,400,-10.0,0.0,SD,2284600.0,3164400.0,False,0.0,14:13:18
8690.0,3700,-10.0,0.0,BU,2284600.0,3164000.0,False,0.0,14:13:00
8690.0,7200,-10.0,0.0,BU,2280900.0,3164000.0,False,0.0,14:13:00
8690.0,2800,-10.0,0.0,BU,2273700.0,3164000.0,False,0.0,14:13:00
8690.0,2000,-10.0,0.0,BU,2270900.0,3164000.0,False,0.0,14:12:57
8690.0,2000,-10.0,0.0,BU,2268900.0,3164000.0,False,0.0,14:12:40
8690.0,200,-10.0,0.0,BU,2266900.0,3164000.0,False,0.0,14:12:28
8690.0,100,-10.0,0.0,BU,2266700.0,3164000.0,False,0.0,14:12:28
8690.0,300,-10.0,0.0,BU,2266600.0,3164000.0,False,0.0,14:12:28
8690.0,2000,-10.0,0.0,BU,2266300.0,3164000.0,False,0.0,14:12:23
8690.0,1000,-10.0,0.0,BU,2264300.0,3164000.0,False,0.0,14:12:10
8690.0,3000,-10.0,0.0,BU,2263300.0,3164000.0,False,0.0,14:12:03
8690.0,200,-10.0,0.0,BU,2260300.0,3164000.0,False,0.0,14:12:03
8690.0,100,-10.0,0.0,BU,2260100.0,3164000.0,False,0.0,14:12:03
8690.0,2000,-10.0,0.0,BU,2260000.0,3164000.0,False,0.0,14:12:03
8690.0,100,-10.0,0.0,BU,2258000.0,3164000.0,False,0.0,14:12:03
8690.0,800,-10.0,0.0,BU,2257900.0,3164000.0,False,0.0,14:12:03
8690.0,100,-10.0,0.0,BU,2257100.0,3164000.0,False,0.0,14:12:03
8690.0,300,-10.0,0.0,BU,2257000.0,3164000.0,False,0.0,14:12:03
8690.0,1500,-10.0,0.0,SD,2256700.0,3164000.0,False,0.0,14:11:55
8690.0,8200,-10.0,0.0,SD,2256700.0,3162500.0,False,0.0,14:11:31
8690.0,4200,-10.0,0.0,SD,2256700.0,3154300.0,False,0.0,14:11:31
8690.0,100,-10.0,0.0,SD,2256700.0,3150100.0,False,0.0,14:11:31
8690.0,5000,-10.0,0.0,SD,2256700.0,3150000.0,False,0.0,14:11:31
8690.0,500,-10.0,0.0,SD,2256700.0,3145000.0,False,0.0,14:11:31
8690.0,2000,-10.0,0.0,SD,2256700.0,3144500.0,False,-10.0,14:11:31
8700.0,400,0.0,0.0,BU,2256700.0,3142500.0,False,0.0,14:11:27
8700.0,500,0.0,0.0,BU,2256300.0,3142500.0,False,10.0,14:11:27
8690.0,100,-10.0,0.0,SD,2255800.0,3142500.0,False,0.0,14:11:26
8690.0,1000,-10.0,0.0,SD,2255800.0,3142400.0,False,0.0,14:11:26
8690.0,500,-10.0,0.0,SD,2255800.0,3141400.0,False,0.0,14:11:26
8690.0,500,-10.0,0.0,SD,2255800.0,3140900.0,False,0.0,14:11:26
8690.0,900,-10.0,0.0,SD,2255800.0,3140400.0,False,-10.0,14:11:26
8700.0,1500,0.0,0.0,BU,2255800.0,3139500.0,False,0.0,14:11:26
8700.0,100,0.0,0.0,BU,2254300.0,3139500.0,False,0.0,14:11:24
8700.0,200,0.0,0.0,BU,2254200.0,3139500.0,False,0.0,14:10:58
8700.0,100,0.0,0.0,BU,2254000.0,3139500.0,False,10.0,14:10:41
8690.0,100,-10.0,0.0,SD,2253900.0,3139500.0,False,-10.0,14:10:39
8700.0,300,0.0,0.0,BU,2253900.0,3139400.0,False,10.0,14:10:36
8690.0,4000,-10.0,0.0,BU,2253600.0,3139400.0,False,0.0,14:10:24
8690.0,200,-10.0,0.0,BU,2249600.0,3139400.0,False,10.0,14:10:21
8680.0,3000,-20.0,0.0,SD,2249400.0,3139400.0,False,0.0,14:10:20
8680.0,200,-20.0,0.0,SD,2249400.0,3136400.0,False,0.0,14:10:20
8680.0,1000,-20.0,0.0,SD,2249400.0,3136200.0,False,0.0,14:10:20
8680.0,400,-20.0,0.0,SD,2249400.0,3135200.0,False,-10.0,14:10:20
8690.0,2000,-10.0,0.0,BU,2249400.0,3134800.0,False,0.0,14:10:20
8690.0,1000,-10.0,0.0,BU,2247400.0,3134800.0,False,0.0,14:10:18
8690.0,500,-10.0,0.0,BU,2246400.0,3134800.0,False,0.0,14:10:18
8690.0,300,-10.0,0.0,BU,2245900.0,3134800.0,False,0.0,14:10:18
8690.0,2000,-10.0,0.0,BU,2245600.0,3134800.0,False,10.0,14:10:06
8680.0,300,-20.0,0.0,SD,2243600.0,3134800.0,False,0.0,14:09:42
8680.0,100,-20.0,0.0,SD,2243600.0,3134500.0,False,0.0,14:09:41
8680.0,200,-20.0,0.0,SD,2243600.0,3134400.0,False,0.0,14:09:41
8680.0,4300,-20.0,0.0,SD,2243600.0,3134200.0,False,0.0,14:09:41
8680.0,200,-20.0,0.0,SD,2243600.0,3129900.0,False,0.0,14:09:41
8680.0,700,-20.0,0.0,SD,2243600.0,3129700.0,False,0.0,14:09:41
8680.0,2000,-20.0,0.0,SD,2243600.0,3129000.0,False,0.0,14:09:41
8680.0,300,-20.0,0.0,SD,2243600.0,3127000.0,False,0.0,14:09:41
8680.0,2200,-20.0,0.0,SD,2243600.0,3126700.0,False,-20.0,14:09:41
8700.0,400,0.0,0.0,BU,2243600.0,3124500.0,False,0.0,14:09:37
8700.0,1600,0.0,0.0,BU,2243200.0,3124500.0,False,20.0,14:09:37
8680.0,3000,-20.0,0.0,SD,2241600.0,3124500.0,False,0.0,14:09:28
8680.0,5400,-20.0,0.0,SD,2241600.0,3121500.0,False,0.0,14:09:28
8680.0,3400,-20.0,0.0,SD,2241600.0,3116100.0,False,0.0,14:09:28
8680.0,100,-20.0,0.0,SD,2241600.0,3112700.0,False,0.0,14:09:28
8680.0,1000,-20.0,0.0,SD,2241600.0,3112600.0,False,0.0,14:09:28
8680.0,100,-20.0,0.0,SD,2241600.0,3111600.0,False,0.0,14:09:28
8680.0,4600,-20.0,0.0,SD,2241600.0,3111500.0,False,0.0,14:09:24
8680.0,500,-20.0,0.0,SD,2241600.0,3106900.0,False,0.0,14:09:24
8680.0,500,-20.0,0.0,SD,2241600.0,3106400.0,False,0.0,14:09:24
